,ID,Date,Primary Type,Year,Time Period,DateTime,Hour
1350510,22739,08/28/2016 10:19:00 AM,HOMICIDE,2016,AM,2016-08-28 10:19:00,10
1350511,22740,08/28/2016 04:43:00 PM,HOMICIDE,2016,PM,2016-08-28 16:43:00,16
1350580,10664087,08/28/2016 04:49:00 AM,SEX OFFENSE,2016,AM,2016-08-28 04:49:00,4
1351014,10661472,08/29/2016 02:30:00 PM,SEX OFFENSE,2016,PM,2016-08-29 14:30:00,14
1351310,10661975,08/29/2016 11:41:00 PM,SEX OFFENSE,2016,PM,2016-08-29 23:41:00,23
1351597,22741,08/29/2016 12:55:00 AM,HOMICIDE,2016,AM,2016-08-29 00:55:00,0
1351598,22742,08/29/2016 01:10:00 AM,HOMICIDE,2016,AM,2016-08-29 01:10:00,1
1351599,22743,08/29/2016 05:47:00 PM,HOMICIDE,2016,PM,2016-08-29 17:47:00,17
1351776,10662783,08/30/2016 11:39:00 AM,SEX OFFENSE,2016,AM,2016-08-30 11:39:00,11
1351939,10663255,08/30/2016 04:48:00 PM,SEX OFFENSE,2016,PM,2016-08-30 16:48:00,16
1352046,10663429,08/30/2016 09:30:00 PM,SEX OFFENSE,2016,PM,2016-08-30 21:30:00,21
1352318,22748,08/30/2016 07:30:00 AM,HOMICIDE,2016,AM,2016-08-30 07:30:00,7
1352319,22753,08/30/2016 05:17:00 AM,HOMICIDE,2016,AM,2016-08-30 05:17:00,5
1352340,10663508,08/31/2016 01:35:00 AM,SEX OFFENSE,2016,AM,2016-08-31 01:35:00,1
1352354,10502859,04/28/2016 02:00:00 PM,SEX OFFENSE,2016,PM,2016-04-28 14:00:00,14
1352673,10664629,08/31/2016 10:00:00 AM,SEX OFFENSE,2016,AM,2016-08-31 10:00:00,10
1352982,10667014,08/31/2016 12:30:00 PM,SEX OFFENSE,2016,PM,2016-08-31 12:30:00,12
1353055,22749,08/31/2016 02:10:00 AM,HOMICIDE,2016,AM,2016-08-31 02:10:00,2
1353056,22750,08/31/2016 03:13:00 PM,HOMICIDE,2016,PM,2016-08-31 15:13:00,15
1353057,22751,08/31/2016 09:35:00 PM,HOMICIDE,2016,PM,2016-08-31 21:35:00,21
1353058,22752,08/31/2016 10:19:00 PM,HOMICIDE,2016,PM,2016-08-31 22:19:00,22
1353089,10668687,08/31/2016 12:00:00 AM,SEX OFFENSE,2016,AM,2016-08-31 00:00:00,0
1353319,10665505,09/01/2016 11:30:00 AM,SEX OFFENSE,2016,AM,2016-09-01 11:30:00,11
1353326,10665524,09/01/2016 11:50:00 AM,SEX OFFENSE,2016,AM,2016-09-01 11:50:00,11
1353901,10671455,09/01/2016 07:00:00 AM,SEX OFFENSE,2016,AM,2016-09-01 07:00:00,7
1353941,10672841,08/08/2016 09:28:00 AM,SEX OFFENSE,2016,AM,2016-08-08 09:28:00,9
1353945,10672928,07/29/2016 05:30:00 PM,SEX OFFENSE,2016,PM,2016-07-29 17:30:00,17
1353962,22755,09/01/2016 11:19:00 AM,HOMICIDE,2016,AM,2016-09-01 11:19:00,11
1354006,10566355,06/03/2016 09:00:00 PM,SEX OFFENSE,2016,PM,2016-06-03 21:00:00,21
1354245,10667217,09/02/2016 03:54:00 PM,SEX OFFENSE,2016,PM,2016-09-02 15:54:00,15
1354301,10667313,09/02/2016 04:00:00 PM,SEX OFFENSE,2016,PM,2016-09-02 16:00:00,16
1354359,10667422,09/02/2016 08:30:00 PM,SEX OFFENSE,2016,PM,2016-09-02 20:30:00,20
1354666,10674032,07/08/2016 09:30:00 PM,SEX OFFENSE,2016,PM,2016-07-08 21:30:00,21
1354682,22756,09/02/2016 12:03:00 PM,HOMICIDE,2016,PM,2016-09-02 12:03:00,12
1354866,10667792,09/03/2016 08:13:00 AM,SEX OFFENSE,2016,AM,2016-09-03 08:13:00,8
1355858,10669127,09/04/2016 11:30:00 AM,SEX OFFENSE,2016,AM,2016-09-04 11:30:00,11
1356013,10669369,09/04/2016 11:45:00 PM,SEX OFFENSE,2016,PM,2016-09-04 23:45:00,23
1356026,10669401,09/04/2016 08:09:00 PM,SEX OFFENSE,2016,PM,2016-09-04 20:09:00,20
1356194,22757,09/04/2016 01:05:00 AM,HOMICIDE,2016,AM,2016-09-04 01:05:00,1
1356195,22758,09/04/2016 06:02:00 PM,HOMICIDE,2016,PM,2016-09-04 18:02:00,18
1356196,22759,09/04/2016 07:01:00 PM,HOMICIDE,2016,PM,2016-09-04 19:01:00,19
1356197,22760,09/04/2016 11:46:00 PM,HOMICIDE,2016,PM,2016-09-04 23:46:00,23
1356321,10672843,08/25/2016 12:39:00 PM,SEX OFFENSE,2016,PM,2016-08-25 12:39:00,12
1356322,10672845,08/30/2016 10:00:00 AM,SEX OFFENSE,2016,AM,2016-08-30 10:00:00,10
1356415,10674693,08/30/2016 08:00:00 AM,SEX OFFENSE,2016,AM,2016-08-30 08:00:00,8
1356738,10669881,09/05/2016 04:00:00 PM,SEX OFFENSE,2016,PM,2016-09-05 16:00:00,16
1357218,22761,09/05/2016 08:20:00 AM,HOMICIDE,2016,AM,2016-09-05 08:20:00,8
1357219,22763,09/05/2016 01:45:00 PM,HOMICIDE,2016,PM,2016-09-05 13:45:00,13
1357220,22764,09/05/2016 04:14:00 PM,HOMICIDE,2016,PM,2016-09-05 16:14:00,16
1357221,22765,09/05/2016 07:07:00 PM,HOMICIDE,2016,PM,2016-09-05 19:07:00,19
1357222,22766,09/05/2016 08:01:00 PM,HOMICIDE,2016,PM,2016-09-05 20:01:00,20
1357223,22767,09/05/2016 08:07:00 PM,HOMICIDE,2016,PM,2016-09-05 20:07:00,20
1357224,22768,09/05/2016 11:00:00 PM,HOMICIDE,2016,PM,2016-09-05 23:00:00,23
1357225,22769,09/05/2016 11:19:00 PM,HOMICIDE,2016,PM,2016-09-05 23:19:00,23
1357231,22762,09/05/2016 09:32:00 AM,HOMICIDE,2016,AM,2016-09-05 09:32:00,9
1357273,10619283,07/22/2016 08:00:00 AM,SEX OFFENSE,2016,AM,2016-07-22 08:00:00,8
1357285,10658681,08/26/2016 04:36:00 PM,SEX OFFENSE,2016,PM,2016-08-26 16:36:00,16
1357578,10671422,09/06/2016 04:20:00 PM,SEX OFFENSE,2016,PM,2016-09-06 16:20:00,16
1357619,10671552,09/06/2016 05:00:00 PM,SEX OFFENSE,2016,PM,2016-09-06 17:00:00,17
1357959,10675318,09/06/2016 04:00:00 PM,SEX OFFENSE,2016,PM,2016-09-06 16:00:00,16
1357981,10678314,08/08/2016 07:00:00 AM,SEX OFFENSE,2016,AM,2016-08-08 07:00:00,7
1358008,22770,09/06/2016 04:34:00 PM,HOMICIDE,2016,PM,2016-09-06 16:34:00,16
1358009,22772,09/06/2016 11:22:00 PM,HOMICIDE,2016,PM,2016-09-06 23:22:00,23
1358036,10653005,08/22/2016 09:15:00 PM,SEX OFFENSE,2016,PM,2016-08-22 21:15:00,21
1358045,22744,08/23/2016 01:34:00 AM,HOMICIDE,2016,AM,2016-08-23 01:34:00,1
1358046,22745,08/23/2016 01:34:00 AM,HOMICIDE,2016,AM,2016-08-23 01:34:00,1
1358047,22747,08/23/2016 01:34:00 AM,HOMICIDE,2016,AM,2016-08-23 01:34:00,1
1358106,10672063,09/07/2016 07:00:00 AM,SEX OFFENSE,2016,AM,2016-09-07 07:00:00,7
1358347,10672781,09/07/2016 03:00:00 PM,SEX OFFENSE,2016,PM,2016-09-07 15:00:00,15
1358694,22773,09/07/2016 05:16:00 AM,HOMICIDE,2016,AM,2016-09-07 05:16:00,5
1358799,10677981,08/27/2016 08:00:00 AM,SEX OFFENSE,2016,AM,2016-08-27 08:00:00,8
1358856,10679602,08/24/2016 12:01:00 AM,SEX OFFENSE,2016,AM,2016-08-24 00:01:00,0
1359382,10674547,09/08/2016 05:30:00 PM,SEX OFFENSE,2016,PM,2016-09-08 17:30:00,17
1359478,10675258,09/08/2016 10:00:00 PM,SEX OFFENSE,2016,PM,2016-09-08 22:00:00,22
1359613,22774,09/08/2016 01:10:00 PM,HOMICIDE,2016,PM,2016-09-08 13:10:00,13
1359752,10674789,09/09/2016 11:00:00 AM,SEX OFFENSE,2016,AM,2016-09-09 11:00:00,11
1360130,10675666,09/09/2016 06:45:00 PM,SEX OFFENSE,2016,PM,2016-09-09 18:45:00,18
1360295,10677986,09/09/2016 10:00:00 PM,SEX OFFENSE,2016,PM,2016-09-09 22:00:00,22
1360500,10481063,04/10/2016 02:15:00 PM,SEX OFFENSE,2016,PM,2016-04-10 14:15:00,14
1360926,10676458,09/10/2016 07:37:00 PM,SEX OFFENSE,2016,PM,2016-09-10 19:37:00,19
1361174,22775,09/10/2016 03:30:00 AM,HOMICIDE,2016,AM,2016-09-10 03:30:00,3
1361175,22776,09/10/2016 02:26:00 PM,HOMICIDE,2016,PM,2016-09-10 14:26:00,14
1361181,22777,09/10/2016 05:39:00 PM,HOMICIDE,2016,PM,2016-09-10 17:39:00,17
1361182,22778,09/10/2016 11:42:00 PM,HOMICIDE,2016,PM,2016-09-10 23:42:00,23
1361619,10677272,09/11/2016 03:00:00 PM,SEX OFFENSE,2016,PM,2016-09-11 15:00:00,15
1361860,10685123,06/01/2016 12:00:00 PM,SEX OFFENSE,2016,PM,2016-06-01 12:00:00,12
1361866,22779,09/11/2016 03:12:00 AM,HOMICIDE,2016,AM,2016-09-11 03:12:00,3
1361867,22781,09/11/2016 08:40:00 PM,HOMICIDE,2016,PM,2016-09-11 20:40:00,20
1361868,22782,09/11/2016 09:50:00 PM,HOMICIDE,2016,PM,2016-09-11 21:50:00,21
1361870,10467011,02/29/2016 11:15:00 AM,SEX OFFENSE,2016,AM,2016-02-29 11:15:00,11
1361883,22780,09/11/2016 03:47:00 PM,HOMICIDE,2016,PM,2016-09-11 15:47:00,15
1361890,10675585,09/10/2016 12:53:00 AM,SEX OFFENSE,2016,AM,2016-09-10 00:53:00,0
1361927,10680591,09/08/2016 08:00:00 AM,SEX OFFENSE,2016,AM,2016-09-08 08:00:00,8
1362026,10681955,09/04/2016 12:01:00 AM,SEX OFFENSE,2016,AM,2016-09-04 00:01:00,0
1362886,10685467,05/10/2016 12:00:00 AM,SEX OFFENSE,2016,AM,2016-05-10 00:00:00,0
1362899,22783,09/12/2016 02:34:00 AM,HOMICIDE,2016,AM,2016-09-12 02:34:00,2
1363135,10679734,09/13/2016 01:21:00 PM,SEX OFFENSE,2016,PM,2016-09-13 13:21:00,13
1363352,10680160,09/13/2016 04:10:00 PM,SEX OFFENSE,2016,PM,2016-09-13 16:10:00,16
1363630,10686584,01/01/2016 12:00:00 AM,SEX OFFENSE,2016,AM,2016-01-01 00:00:00,0
1363865,10680897,09/14/2016 08:30:00 AM,SEX OFFENSE,2016,AM,2016-09-14 08:30:00,8
1364446,22784,09/14/2016 11:08:00 AM,HOMICIDE,2016,AM,2016-09-14 11:08:00,11
1364525,10686586,09/08/2016 12:02:00 PM,SEX OFFENSE,2016,PM,2016-09-08 12:02:00,12
1364550,10686805,09/07/2016 03:30:00 AM,SEX OFFENSE,2016,AM,2016-09-07 03:30:00,3
1364588,10688145,09/10/2016 08:00:00 AM,SEX OFFENSE,2016,AM,2016-09-10 08:00:00,8
1364975,10682865,09/15/2016 09:04:00 PM,SEX OFFENSE,2016,PM,2016-09-15 21:04:00,21
1365010,10682914,09/15/2016 06:42:00 PM,SEX OFFENSE,2016,PM,2016-09-15 18:42:00,18
1365265,10685029,09/15/2016 07:00:00 PM,SEX OFFENSE,2016,PM,2016-09-15 19:00:00,19
1365350,22785,09/15/2016 05:24:00 AM,HOMICIDE,2016,AM,2016-09-15 05:24:00,5
1365351,22786,09/15/2016 10:00:00 PM,HOMICIDE,2016,PM,2016-09-15 22:00:00,22
1365361,10578604,06/28/2016 02:00:00 PM,SEX OFFENSE,2016,PM,2016-06-28 14:00:00,14
1365421,10683112,09/16/2016 04:00:00 AM,SEX OFFENSE,2016,AM,2016-09-16 04:00:00,4
1365551,10683764,09/16/2016 05:00:00 AM,SEX OFFENSE,2016,AM,2016-09-16 05:00:00,5
1366028,10686956,06/01/2016 12:00:00 AM,SEX OFFENSE,2016,AM,2016-06-01 00:00:00,0
1366050,10689738,05/01/2016 12:00:00 AM,SEX OFFENSE,2016,AM,2016-05-01 00:00:00,0
1366057,10690779,01/01/2016 12:00:00 AM,SEX OFFENSE,2016,AM,2016-01-01 00:00:00,0
1366081,10379864,01/14/2016 09:00:00 PM,SEX OFFENSE,2016,PM,2016-01-14 21:00:00,21
1366241,22331,02/14/2016 10:50:00 AM,HOMICIDE,2016,AM,2016-02-14 10:50:00,10
1366242,22332,02/14/2016 10:50:00 AM,HOMICIDE,2016,AM,2016-02-14 10:50:00,10
1366243,22771,08/26/2016 11:15:00 PM,HOMICIDE,2016,PM,2016-08-26 23:15:00,23
1366406,10684773,09/17/2016 02:24:00 PM,SEX OFFENSE,2016,PM,2016-09-17 14:24:00,14
1366432,10684820,09/17/2016 03:20:00 PM,SEX OFFENSE,2016,PM,2016-09-17 15:20:00,15
1366873,10691899,03/01/2016 12:01:00 AM,SEX OFFENSE,2016,AM,2016-03-01 00:01:00,0
1366874,10691903,07/28/2016 05:47:00 PM,SEX OFFENSE,2016,PM,2016-07-28 17:47:00,17
1367605,22787,09/18/2016 12:20:00 AM,HOMICIDE,2016,AM,2016-09-18 00:20:00,0
1367606,22788,09/18/2016 03:49:00 AM,HOMICIDE,2016,AM,2016-09-18 03:49:00,3
1367607,22789,09/18/2016 02:11:00 AM,HOMICIDE,2016,AM,2016-09-18 02:11:00,2
1367608,22790,09/18/2016 04:50:00 AM,HOMICIDE,2016,AM,2016-09-18 04:50:00,4
1367609,22791,09/18/2016 06:52:00 PM,HOMICIDE,2016,PM,2016-09-18 18:52:00,18
1367732,10689510,09/16/2016 05:30:00 PM,SEX OFFENSE,2016,PM,2016-09-16 17:30:00,17
1367751,10689692,09/13/2016 04:45:00 PM,SEX OFFENSE,2016,PM,2016-09-13 16:45:00,16
1367799,10690680,09/06/2016 09:58:00 PM,SEX OFFENSE,2016,PM,2016-09-06 21:58:00,21
1367910,10692533,09/16/2016 03:19:00 PM,SEX OFFENSE,2016,PM,2016-09-16 15:19:00,15
1367924,10693063,09/18/2016 12:01:00 AM,SEX OFFENSE,2016,AM,2016-09-18 00:01:00,0
1368002,10686509,09/19/2016 10:22:00 AM,SEX OFFENSE,2016,AM,2016-09-19 10:22:00,10
1368239,10687425,09/19/2016 05:55:00 AM,SEX OFFENSE,2016,AM,2016-09-19 05:55:00,5
1368577,22792,09/19/2016 11:40:00 AM,HOMICIDE,2016,AM,2016-09-19 11:40:00,11
1368730,10687794,09/20/2016 09:10:00 AM,SEX OFFENSE,2016,AM,2016-09-20 09:10:00,9
1368747,10687962,09/20/2016 10:51:00 AM,SEX OFFENSE,2016,AM,2016-09-20 10:51:00,10
1368773,10688047,09/20/2016 03:35:00 PM,SEX OFFENSE,2016,PM,2016-09-20 15:35:00,15
1368875,10688294,09/20/2016 05:10:00 PM,SEX OFFENSE,2016,PM,2016-09-20 17:10:00,17
1369367,22793,09/20/2016 03:45:00 AM,HOMICIDE,2016,AM,2016-09-20 03:45:00,3
1369381,10447880,03/11/2016 01:10:00 PM,SEX OFFENSE,2016,PM,2016-03-11 13:10:00,13
1369981,10691130,09/21/2016 05:45:00 PM,SEX OFFENSE,2016,PM,2016-09-21 17:45:00,17
1370027,10696267,07/26/2016 09:35:00 AM,SEX OFFENSE,2016,AM,2016-07-26 09:35:00,9
1370063,22794,09/21/2016 12:55:00 AM,HOMICIDE,2016,AM,2016-09-21 00:55:00,0
1370064,22799,09/21/2016 02:36:00 PM,HOMICIDE,2016,PM,2016-09-21 14:36:00,14
1370066,10486224,04/01/2016 03:00:00 PM,SEX OFFENSE,2016,PM,2016-04-01 15:00:00,15
1370075,22797,09/21/2016 01:06:00 AM,HOMICIDE,2016,AM,2016-09-21 01:06:00,1
1370076,22798,09/21/2016 12:58:00 AM,HOMICIDE,2016,AM,2016-09-21 00:58:00,0
1370097,10687390,09/07/2016 12:00:00 AM,SEX OFFENSE,2016,AM,2016-09-07 00:00:00,0
1370099,10687406,09/08/2016 12:00:00 AM,SEX OFFENSE,2016,AM,2016-09-08 00:00:00,0
1370117,10692961,09/18/2016 12:00:00 AM,SEX OFFENSE,2016,AM,2016-09-18 00:00:00,0
1370282,10697053,08/31/2016 04:00:00 PM,SEX OFFENSE,2016,PM,2016-08-31 16:00:00,16
1370506,10690852,09/22/2016 01:40:00 PM,SEX OFFENSE,2016,PM,2016-09-22 13:40:00,13
1370549,10690933,09/22/2016 03:50:00 PM,SEX OFFENSE,2016,PM,2016-09-22 15:50:00,15
1371013,10697908,09/21/2016 04:30:00 PM,SEX OFFENSE,2016,PM,2016-09-21 16:30:00,16
1371051,22800,09/22/2016 05:10:00 AM,HOMICIDE,2016,AM,2016-09-22 05:10:00,5
1371084,10632733,08/06/2016 11:00:00 PM,SEX OFFENSE,2016,PM,2016-08-06 23:00:00,23
1371560,10692605,09/23/2016 01:00:00 AM,SEX OFFENSE,2016,AM,2016-09-23 01:00:00,1
1371860,22801,09/23/2016 03:13:00 PM,HOMICIDE,2016,PM,2016-09-23 15:13:00,15
1371861,22802,09/23/2016 05:45:00 PM,HOMICIDE,2016,PM,2016-09-23 17:45:00,17
1371862,22803,09/23/2016 06:23:00 PM,HOMICIDE,2016,PM,2016-09-23 18:23:00,18
1371863,22804,09/23/2016 08:44:00 PM,HOMICIDE,2016,PM,2016-09-23 20:44:00,20
1372704,22806,09/24/2016 02:33:00 AM,HOMICIDE,2016,AM,2016-09-24 02:33:00,2
1372705,22807,09/24/2016 02:57:00 AM,HOMICIDE,2016,AM,2016-09-24 02:57:00,2
1372706,22808,09/24/2016 08:17:00 PM,HOMICIDE,2016,PM,2016-09-24 20:17:00,20
1372928,10694067,09/25/2016 10:25:00 AM,SEX OFFENSE,2016,AM,2016-09-25 10:25:00,10
1373046,10694272,09/25/2016 04:00:00 PM,SEX OFFENSE,2016,PM,2016-09-25 16:00:00,16
1373240,10694620,09/25/2016 12:00:00 AM,SEX OFFENSE,2016,AM,2016-09-25 00:00:00,0
1373290,10694902,09/25/2016 07:30:00 PM,SEX OFFENSE,2016,PM,2016-09-25 19:30:00,19
1373434,22809,09/25/2016 05:04:00 AM,HOMICIDE,2016,AM,2016-09-25 05:04:00,5
1373435,22810,09/25/2016 05:52:00 PM,HOMICIDE,2016,PM,2016-09-25 17:52:00,17
1373484,10696963,09/07/2016 12:00:00 AM,SEX OFFENSE,2016,AM,2016-09-07 00:00:00,0
1373516,10698945,09/22/2016 07:00:00 PM,SEX OFFENSE,2016,PM,2016-09-22 19:00:00,19
1373690,22815,09/22/2016 05:42:00 PM,HOMICIDE,2016,PM,2016-09-22 17:42:00,17
1373964,10695693,09/26/2016 10:00:00 AM,SEX OFFENSE,2016,AM,2016-09-26 10:00:00,10
1374012,10695760,09/26/2016 07:10:00 PM,SEX OFFENSE,2016,PM,2016-09-26 19:10:00,19
1374196,10696719,09/26/2016 03:15:00 PM,SEX OFFENSE,2016,PM,2016-09-26 15:15:00,15
1374338,22811,09/26/2016 07:11:00 PM,HOMICIDE,2016,PM,2016-09-26 19:11:00,19
1374339,22812,09/26/2016 07:51:00 PM,HOMICIDE,2016,PM,2016-09-26 19:51:00,19
1375033,10703611,06/01/2016 12:00:00 PM,SEX OFFENSE,2016,PM,2016-06-01 12:00:00,12
1375053,10703892,09/23/2016 10:50:00 PM,SEX OFFENSE,2016,PM,2016-09-23 22:50:00,22
1375066,22813,09/27/2016 05:00:00 AM,HOMICIDE,2016,AM,2016-09-27 05:00:00,5
1375067,22814,09/27/2016 04:36:00 PM,HOMICIDE,2016,PM,2016-09-27 16:36:00,16
1375068,22816,09/27/2016 04:59:00 PM,HOMICIDE,2016,PM,2016-09-27 16:59:00,16
1375357,10698204,09/28/2016 04:00:00 PM,SEX OFFENSE,2016,PM,2016-09-28 16:00:00,16
1375650,10702842,09/09/2016 12:00:00 AM,SEX OFFENSE,2016,AM,2016-09-09 00:00:00,0
1376483,22817,09/29/2016 02:54:00 PM,HOMICIDE,2016,PM,2016-09-29 14:54:00,14
1376648,10700488,09/30/2016 08:00:00 AM,SEX OFFENSE,2016,AM,2016-09-30 08:00:00,8
1376677,10700545,09/30/2016 02:12:00 PM,SEX OFFENSE,2016,PM,2016-09-30 14:12:00,14
1376853,10700884,09/30/2016 08:37:00 PM,SEX OFFENSE,2016,PM,2016-09-30 20:37:00,20
1376966,10701045,09/30/2016 11:40:00 PM,SEX OFFENSE,2016,PM,2016-09-30 23:40:00,23
1377056,10701451,09/30/2016 12:19:00 PM,SEX OFFENSE,2016,PM,2016-09-30 12:19:00,12
1377526,10701535,10/01/2016 02:18:00 PM,SEX OFFENSE,2016,PM,2016-10-01 14:18:00,14
1377962,22818,10/01/2016 12:52:00 AM,HOMICIDE,2016,AM,2016-10-01 00:52:00,0
1377963,22819,10/01/2016 02:38:00 AM,HOMICIDE,2016,AM,2016-10-01 02:38:00,2
1378380,10702622,10/02/2016 12:30:00 PM,SEX OFFENSE,2016,PM,2016-10-02 12:30:00,12
1378595,10709233,10/02/2016 02:00:00 AM,SEX OFFENSE,2016,AM,2016-10-02 02:00:00,2
1378596,10709231,08/18/2016 03:00:00 PM,SEX OFFENSE,2016,PM,2016-08-18 15:00:00,15
1378598,22820,10/02/2016 09:12:00 AM,HOMICIDE,2016,AM,2016-10-02 09:12:00,9
1378599,22821,10/02/2016 04:20:00 PM,HOMICIDE,2016,PM,2016-10-02 16:20:00,16
1378676,10705746,09/22/2016 12:00:00 AM,SEX OFFENSE,2016,AM,2016-09-22 00:00:00,0
1379175,10703832,10/03/2016 06:00:00 PM,SEX OFFENSE,2016,PM,2016-10-03 18:00:00,18
1379501,10705911,10/03/2016 09:50:00 PM,SEX OFFENSE,2016,PM,2016-10-03 21:50:00,21
1379538,10706796,10/03/2016 12:00:00 PM,SEX OFFENSE,2016,PM,2016-10-03 12:00:00,12
1379565,22823,10/03/2016 02:56:00 PM,HOMICIDE,2016,PM,2016-10-03 14:56:00,14
1379567,10558363,06/06/2016 12:00:00 AM,SEX OFFENSE,2016,AM,2016-06-06 00:00:00,0
1379570,10568882,06/09/2016 12:00:00 AM,SEX OFFENSE,2016,AM,2016-06-09 00:00:00,0
1379574,22822,10/03/2016 03:34:00 AM,HOMICIDE,2016,AM,2016-10-03 03:34:00,3
1379661,10704330,10/04/2016 07:45:00 AM,SEX OFFENSE,2016,AM,2016-10-04 07:45:00,7
1380272,22824,10/04/2016 07:59:00 AM,HOMICIDE,2016,AM,2016-10-04 07:59:00,7
1380273,22825,10/04/2016 11:30:00 PM,HOMICIDE,2016,PM,2016-10-04 23:30:00,23
1380441,10705749,10/05/2016 10:45:00 AM,SEX OFFENSE,2016,AM,2016-10-05 10:45:00,10
1380720,10706309,10/05/2016 09:30:00 PM,SEX OFFENSE,2016,PM,2016-10-05 21:30:00,21
1380787,10706462,10/05/2016 07:45:00 AM,SEX OFFENSE,2016,AM,2016-10-05 07:45:00,7
1380944,10708095,10/05/2016 07:00:00 PM,SEX OFFENSE,2016,PM,2016-10-05 19:00:00,19
1381021,22826,10/05/2016 03:05:00 AM,HOMICIDE,2016,AM,2016-10-05 03:05:00,3
1381026,22827,10/05/2016 02:53:00 PM,HOMICIDE,2016,PM,2016-10-05 14:53:00,14
1381119,10710792,10/05/2016 10:45:00 AM,SEX OFFENSE,2016,AM,2016-10-05 10:45:00,10
1381395,10707109,10/06/2016 12:50:00 PM,SEX OFFENSE,2016,PM,2016-10-06 12:50:00,12
1381613,10707490,10/06/2016 10:45:00 PM,SEX OFFENSE,2016,PM,2016-10-06 22:45:00,22
1381820,10711017,10/06/2016 07:00:00 PM,SEX OFFENSE,2016,PM,2016-10-06 19:00:00,19
1381864,22612,07/11/2016 12:56:00 PM,HOMICIDE,2016,PM,2016-07-11 12:56:00,12
1381865,22839,09/24/2016 12:45:00 AM,HOMICIDE,2016,AM,2016-09-24 00:45:00,0
1382628,10714893,10/07/2016 08:00:00 AM,SEX OFFENSE,2016,AM,2016-10-07 08:00:00,8
1382664,22828,10/07/2016 01:15:00 PM,HOMICIDE,2016,PM,2016-10-07 13:15:00,13
1382665,22844,04/15/2016 12:01:00 AM,HOMICIDE,2016,AM,2016-04-15 00:01:00,0
1382675,22829,10/07/2016 06:45:00 PM,HOMICIDE,2016,PM,2016-10-07 18:45:00,18
1383261,10710797,10/08/2016 02:00:00 AM,SEX OFFENSE,2016,AM,2016-10-08 02:00:00,2
1383334,22830,10/08/2016 09:25:00 PM,HOMICIDE,2016,PM,2016-10-08 21:25:00,21
1383430,10709753,10/09/2016 07:30:00 AM,SEX OFFENSE,2016,AM,2016-10-09 07:30:00,7
1383686,10710247,10/09/2016 06:45:00 PM,SEX OFFENSE,2016,PM,2016-10-09 18:45:00,18
1383969,22832,10/09/2016 05:32:00 AM,HOMICIDE,2016,AM,2016-10-09 05:32:00,5
1383970,22833,10/09/2016 08:28:00 PM,HOMICIDE,2016,PM,2016-10-09 20:28:00,20
1383971,22834,10/09/2016 09:08:00 PM,HOMICIDE,2016,PM,2016-10-09 21:08:00,21
1384017,10712822,10/08/2016 11:30:00 PM,SEX OFFENSE,2016,PM,2016-10-08 23:30:00,23
1384764,10712375,10/10/2016 06:40:00 AM,SEX OFFENSE,2016,AM,2016-10-10 06:40:00,6
1384874,22835,10/10/2016 06:01:00 PM,HOMICIDE,2016,PM,2016-10-10 18:01:00,18
1384965,10711598,10/11/2016 08:47:00 AM,SEX OFFENSE,2016,AM,2016-10-11 08:47:00,8
1384988,10711790,10/11/2016 10:41:00 AM,SEX OFFENSE,2016,AM,2016-10-11 10:41:00,10
1385266,10712646,10/11/2016 07:00:00 PM,SEX OFFENSE,2016,PM,2016-10-11 19:00:00,19
1385413,10713310,10/11/2016 09:30:00 PM,SEX OFFENSE,2016,PM,2016-10-11 21:30:00,21
1385486,10714890,10/11/2016 01:00:00 PM,SEX OFFENSE,2016,PM,2016-10-11 13:00:00,13
1385530,10719177,01/01/2016 12:01:00 AM,SEX OFFENSE,2016,AM,2016-01-01 00:01:00,0
1385565,22836,10/11/2016 01:07:00 AM,HOMICIDE,2016,AM,2016-10-11 01:07:00,1
1385566,22837,10/11/2016 06:09:00 PM,HOMICIDE,2016,PM,2016-10-11 18:09:00,18
1385632,10711192,10/10/2016 09:30:00 AM,SEX OFFENSE,2016,AM,2016-10-10 09:30:00,9
1385655,10713129,10/12/2016 06:55:00 AM,SEX OFFENSE,2016,AM,2016-10-12 06:55:00,6
1385900,10713848,10/12/2016 06:00:00 PM,SEX OFFENSE,2016,PM,2016-10-12 18:00:00,18
1385966,10713941,10/12/2016 06:15:00 PM,SEX OFFENSE,2016,PM,2016-10-12 18:15:00,18
1386195,10715235,10/12/2016 07:45:00 PM,SEX OFFENSE,2016,PM,2016-10-12 19:45:00,19
1386220,10716004,10/12/2016 11:14:00 AM,SEX OFFENSE,2016,AM,2016-10-12 11:14:00,11
1386245,10720457,07/13/2016 12:00:00 AM,SEX OFFENSE,2016,AM,2016-07-13 00:00:00,0
1386291,22840,10/12/2016 11:56:00 PM,HOMICIDE,2016,PM,2016-10-12 23:56:00,23
1386292,22845,10/12/2016 02:48:00 AM,HOMICIDE,2016,AM,2016-10-12 02:48:00,2
1386311,22838,07/05/2016 05:45:00 PM,HOMICIDE,2016,PM,2016-07-05 17:45:00,17
1386325,10713023,09/27/2016 12:00:00 AM,SEX OFFENSE,2016,AM,2016-09-27 00:00:00,0
1386897,10715441,10/13/2016 01:00:00 AM,SEX OFFENSE,2016,AM,2016-10-13 01:00:00,1
1387110,22841,10/13/2016 03:25:00 AM,HOMICIDE,2016,AM,2016-10-13 03:25:00,3
